Úroveň 1,Úroveň 2,Úroveň 3,Název (ČJ),Vysvětlení (ČJ),Příklady (ČJ),Term (EN),Explanation (EN),,,,,,,,,,
,KG?,,Objekt zpracující optický signál,objekt zpracující informace určený pro optické signály,,Optical signalling object,information processing object of optical signals,,,,,,,,,,Objekt zpracující optický signál
,,KGA,Optický síťový přepínač,"objekt zpracující optický signál, který aktivně předává vstup na specifická zařízení v optické síti",optický přepínač,Optical network switch,optical signalling object actively by forwarding the input to specific devices within an optical network,,,,,,,,,,optický síťový přepínač
,,KGB,Optický router,"objekt zpracující optický signál, který předává soubory dat mezi sítěmi",optický router,Optical router,optical signalling object forwarding data packages between computer networks,,,,,,,,,,optický router
,,KGC,Optický opakovač,"objekt zpracující optický signál, který opakuje vstupní signál za účelem zlepšení výstupního signálu",optický zesilovač,Optical repeater,optical signalling object by repeating the input signal as an improved output signal,,,,,,,,,,optický opakovač
,KH?,,Objekt zpracující signál tekutin,objekt zpracující informace určený pro signály toku,,Fluid signalling object,information processing object of fluid signals,,,,,,,,,,Objekt zpracující signál tekutin
,,KHA,Regulátor tekutin,objekt zpracující signál tekutin za účelem zpětné kontroly ,regulátor tekutin,Fluid controller,fluid signalling object for feedback control,,,,,,,,,,regulátor tekutin
,,KHB,Řídící ventil,"objekt zpracující signál tekutin, který předává signály",řídící ventil,Pilot valve,fluid signalling object relaying signals,,,,,,,,,,řídící ventil
,KJ?,,Objekt zpracující mechanický signál,objekt zpracující informace určený pro mechanické signály,,Mechanical signalling object,information processing object of mechanical signals,,,,,,,,,,Objekt zpracující mechanický signál
,,KJA,Mechanický regulátor,objekt zpracující mechanický signál určený k úpravě toku plynu nebo kapaliny,mechanický regulátor,Mechanical regulator,mechanical signalling object adjusting an air or fluid flow,,,,,,,,,,mechanický regulátor
,,KJB,Vložka zámku,"objekt zpracující mechanický signál, který zamyká/odemyká zámkový mechanismus",vložka zámku,Locking cylinder,mechanical signalling object for locking/unlocking of a locking mechanism,,,,,,,,,,vložka zámku
,,KJC,Kódový zámek,"objekt zpracující mechanický signál, který způsobuje u mechanismu binární stav",kódový zámek,Key coded device,mechanical signalling object providing a binary state of a mechanical device,,,,,,,,,,kódový zámek
,KZ?,,Několikdílný objekt rozdělující signál,objekt zpracující informace několika typů signálů,,Multiple kind signalling object,information processing object of signals of multiple kinds,,,,,,,,,,Několikdílný objekt rozdělující signál
,,KZA,Multiswitch,"několikadílný objekt rozdělující signál, který předává vstup na specifická zařízení",multiswitch,Multiple kind switch,multiple kind signalling object forwarding the input to specific devices,,,,,,,,,,multiswitch
M??,,,Hnací objekt,"objekt, který tvoří mechanický pohyb nebo sílu",,Driving object,object for providing mechanical movement or force,,,,,,,,,,Hnací objekt
,MA?,,Objekt elektromagnetického rotačního pohonu,"hnací objekt ve formě točivého momentu, poháněn elektromagnetickou silou",,Electromagnetic rotational driving object,"driving object in the form of rotational torque, powered by electromagnetic force",,,,,,,,,,Objekt elektromagnetického rotačního pohonu
,,MAA,Elektromotor,"objekt elektromagnetického rotačního pohonu, který tvoří nepřetržitou rotaci","pohon, ovladač",Electric motor,electromagnetic rotational driving object providing a continuous movement,,,,,,,,,,elektromotor
,,MAB,Krokový motor,"objekt elektromagnetického rotačního pohonu, který tvoří diskrétní rotační stupně",krokový motor,Stepper motor,electromagnetic rotational driving object providing discrete steps,,,,,,,,,,krokový motor
,MB?,,Objekt elektromagnetického lineárního pohonu,"hnací objekt ve formě lineární síly, poháněn elektromagnetickou silou",,Electromagnetic linear driving object,"driving object in the form of linear force, powered by electromagnetic force",,,,,,,,,,Objekt elektromagnetického lineárního pohonu
,,MBA,Lineární motor,"objekt elektromagnetického lineárního pohonu, který tvoří nepřetržitý pohyb",lineární motor,Linear motor,electromagnetic linear driving object providing a continuous movement ,,,,,,,,,,lineární motor
,,MBB,Solenoid,"objekt elektromagentického lineárního pohonu, který tvoří diskrétní lineární stupně","elektromagnet, ovladač, hnací ústrojí výhybky",Electromagnet,electromagnetic linear driving object providing discrete steps,,,,,,,,,,solenoid
,MC?,,Objekt magnetického pohonu,hnací objekt poháněn magnetickou silou,,Magnetic force driving object,driving object powered by magnetic force,,,,,,,,,,Objekt magnetického pohonu
,,MCA,Permanentní magnet,objekt magnetického pohonu pomocí permanentního magnetu,permanentní magnet,Permanent magnet,magnetic force driving object by permanent magnet,,,,,,,,,,permanentní magnet
,MD?,,Objekt plezoelektrického pohonu,hnací objekt poháněn piezoelektrickou silou,,Piezoelectric driving object,driving object powered by piezoelectric force,,,,,,,,,,Objekt plezoelektrického pohonu
,,MDA,Piezoelektrický motor,objekt plezoelektrického pohonu pomocí plezoelektrického kristalu,piezoelektrický motor,Piezoelectric motor,piezoelectric driving object by piezoelectric crystal,,,,,,,,,,piezoelektrický motor
,ML?,,Objekt pohonu mechanickou silou,hnací objekt poháněn mechanickou energií,,Mechanical energy driving object,driving object powered by mechanical energy,,,,,,,,,,Objekt pohonu mechanickou silou
,,MLA,Gravitační pohon,objekt pohonu mechanickou silou pomocí uvolnění gravitační energie,gravitační pohon,Gravity energy drive,mechanical energy driving object releasing gravitational energy,,,,,,,,,,gravitační pohon
,,MLB,Pružinový pohon,objekt pohonu mechanickou silou uvolněním elastické energie,omläggningsanordning,Elastic energy drive,mechanical energy driving object releasing elastic energy,,,,,,,,,,pružinový pohon
,,MLC,Větrná turbína,objekt pohonu mechaniskou silou pomocí kinetické energie větru,větrná turbína,Wind turbine,mechanical energy driving object in the form of kinetic energy in blowing air,,,,,,,,,,větrná turbína
,,MLD,Vodní turbína,objekt pohonu mechanickou silou pomocí kinetické energie vody,vodní turbína,Water turbine,mechanical energy driving object in the form of kinetic energy in streaming water,,,,,,,,,,vodní turbína
,,MLE,Plynová turbína,objekt pohonu mechanickou silou pomocí kinetické a reaktivní energie v proudícím a/nebo expandujícím plynu,plynová turbína,Gas turbine,mechanical energy driving object in the form of kinetic energy and reaction force in streaming and/or expanding gases,,,,,,,,,,plynová turbína
,MM?,,Tokem poháněný hnací objekt,hnací objekt využívající přesun nebo tlak tekutin,,Fluid powered driving object,driving object powered by fluid displacement or pressure,,,,,,,,,,Tokem poháněný hnací objekt
,,MMA,Hydraulický válec,"tokem poháněný hnací objekt, který způsobí pohyb odpovídající objemu tekutiny",zdvihací válec,Hydraulic cylinder,fluid powered driving object providing movement corresponding to a liquid volume,,,,,,,,,,hydraulický válec
,,MMB,Pneumatický válec,"tokem poháněný hnací objekt, který způsobí pohyb na základě tlaku plynu",pneumatický válec,Pneumatic cylinder,fluid powered driving object providing movement to end positions depending on the gaseous pressure,,,,,,,,,,pneumatický válec
,,MMC,Hydraulický motor,"tokem poháněný hnací objekt, který způsobí rotaci pomocí proudící kapaliny",hydraulický motor,Hydraulic motor,fluid powered driving object providing rotation by a flowing liquid,,,,,,,,,,hydraulický motor
,,MMD,Pneumatický motor,"tokem poháněný hnací objekt, který způsobí rotaci pomocí stlačeného plynu",pneumatický motor,Pneumatic motor,fluid powered driving object providing rotation by a pressurized gas,,,,,,,,,,pneumatický motor
,MS?,,Spalovací motor,hnací objekt na základě spalování paliva,,Combustion engine,driving object powered by combustion of fuels,,,,,,,,,,Spalovací motor
,,MSA,Zážehový motor,"spalovací motor s písty, které jsou uvedeny do pohybu pomocí spalování zažehnutého jiskrou",zážehový motor,Otto cycle engine,combustion engine in cylinders with pistons powered by spark ignited combustion,,,,,,,,,,zážehový motor
,,MSB,Dieselový motor,"spalovací motor s písty, které jsou uvedeny do pohybu pomocí spalování zažehnutého kompresí",dieselový motor,Diesel cycle engine,combustion engine in cylinders with pistons powered by compressed ignited combustion,,,,,,,,,,dieselový motor
,,MSC,Wankelův motor,spalovací motor s excentricky se otáčejícím pístem umístěným v kruhovém pozdře poháněný pomocí spalování zažehnutého jiskrou,wankelův motor,Wankel engine,combustion engine in circular compartment with eccentric rotary piston powered by spark ignited combustion,,,,,,,,,,Wankelův motor
,MT?,,Tepelný motor,hnací objekt poháněný externím zdrojem tepla,,Heat engine,driving object powered by an external heat source,,,,,,,,,,Tepelný motor
,,MTA,Parní stroj,tepelný motor využívající expanzi par působící na píst,parní turbína,Steam engine,heat engine utilizing expanding steam acting on one piston,,,,,,,,,,Parní stroj
,,MTB,Stirlingův motor,tepelný motor s dvěma písty ve válci s jedním rozehřátým dílem a druhým chlazeným dílem,stirlingmotor,Stirling Engine,heat engine utilizing two pistons within one heated and one cooled cylinder or cylinder part,,,,,,,,,,Stirlingův motor
N??,,,Krycí objekt,objekt pro úplné nebo částečné obalení jiného objektu,,Covering object,object for enclosing partly or fully another object,,,,,,,,,,Krycí objekt
,NA?,,Objekt vyplňující otvor,krycí objekt na základě vyplnění otvoru,,Infilling object,covering object by filling an opening,,,,,,,,,,Objekt vyplňující otvor
,,NAA,Skleněná tabulka,"objekt vyplňující otvor, který propouští světlo",okení tabulka,Pane,infilling object permitting light entry,,,,,,,,,,skleněná tabulka
,,NAB,Panel,"objekt vyplňující otvor, který nepropouští světlo ani pevné objekty","dřevěné panely, dřevěné čepy, střešní panely",Panel,infilling object preventing entry of light and solid objects,,,,,,,,,,panel
,,NAC,Mříž,"objekt vyplňující otvor, který propouští kapaliny","okení mříž, mříž na šachtu, mřížové zábradlí",Grating,infilling object permitting fluid entry,,,,,,,,,,mříž
,,NAD,Těsnící materiál,"objekt vyplňující otvor, který brání průchodu kapalin","dilatační výplň, těsnění, spárovací páska, izolační lišta",Sealing joint,infilling object preventing fluid entry,,,,,,,,,,těsnící materiál
,NB?,,Uzavírací objekt,krycí objekt na základě uzavření otvoru,,Closure object,covering object by closing an opening,,,,,,,,,,Uzavírací objekt
